merchant_id,merchant_name,merchant_category,mcc,business_type,city,state,has_onboarding_date,onboarding_date,is_masked_account,settlement_account,merchant_status,declared_avg_ticket_size
MCH2085,Kala Shah,Transprt,4131,Private Limited,Poona,Maharashtra,TRUE,22-07-24 00:00,TRUE,XXXX7338,ACTIVE,3590.82
MCH2087,Dubey Doctor,Miscellaneous,5999,Individual,Asr,Punjab,TRUE,17-04-25 00:00,FALSE,974736100,ACTIVE,4751.6
MCH2090,Upadhyay Plc,Food & Beverage,58120,Proprietorship,Dilli,Delhi,TRUE,05-01-26 04:15,FALSE,KZDI9850791739312,ACTIVE,439.31
MCH2092,Dubey Tara And Thaker,Travel & Transport,4131,Individual,Kolkata,West Bengal,TRUE,09-11-23 00:00,FALSE,6682311847,ACTIVE,1262.97
MCH2093,Ghosh Gaba,Misc Retail,,Proprietorship,Ludhiana,Punjab,TRUE,02-05-24 00:00,FALSE,IJYU8161082317804,ACTIVE,0.2389
MCH2094,Ratti Ltd,Retail & Groceries,5411,Proprietorship,Bengaluru,Karnataka,FALSE,,FALSE,2357394958,ACTIVE,4897.48
MCH2096,Taneja Basu And Bal,Electronics & Tech,4814,Private Limited,Pune,Maharashtra,TRUE,28-09-24 00:00,FALSE,6426260442,ACTIVE,1660.3
MCH2098,Ranganathan Chopra,Transprt,41310,Private Limited,Chennai,Tamil Nadu,TRUE,13-05-23 00:00,FALSE,,ACTIVE,4538.04
MCH2099,Tara Date And Thakur,Transprt,4131,Proprietorship,Chennai,Tamil Nadu,TRUE,28-06-23 00:00,FALSE,BFBY2666613604973,ACTIVE,1054.15
MCH2100,Jani Bobal And Singhal,Medical & Health,7011,Individual,Bangalore,Karnataka,FALSE,,FALSE,,ACTIVE,0.1281
MCH2102,Mand Bobal And Saini,Food & Beverage,5812,Individual,Ludhiana,Punjab,TRUE,25-04-24 00:00,FALSE,,ACTIVE,2985.52
MCH2104,Iyengar Plc,Apparel & Fashion,,Private Limited,Lucknow,Uttar Pradesh,TRUE,20-03-25 13:20,FALSE,,SUSPENDED,1344.05
MCH2105,Nagar Misra,Medical & Health,5912,Private Limited,Jaipur,Rajasthan,TRUE,17-03-24 02:55,FALSE,DJMK6141720098442,ACTIVE,1101.76
MCH2106,Doctor Karnik And Sridhar,Retail Other,5999,Partnership / LLP,Bengaluru,Karnataka,TRUE,16-08-23 00:00,TRUE,XXXX6082,INACTIVE,871.69
MCH2107,Wali Srinivas And Vyas,Medical & Health,5912,Private Limited,Chennai,Tamil Nadu,TRUE,29-08-23 00:00,FALSE,KNZL1450578164711,ACTIVE,679.27
MCH2108,Sankar Desai,Medical & Health,5912,Proprietorship,Ludhiana,Punjab,TRUE,30-10-23 00:00,FALSE,9695114754,SUSPENDED,1535.43
MCH2111,Dubey Oommen,Hotel & Lodging,7011,Individual,Ludhiana,Punjab,TRUE,26-07-23 08:03,FALSE,,ACTIVE,5111.16
MCH2115,Kohli Doshi,Travel & Transport,4131,Proprietorship,Chennai,Tamil Nadu,TRUE,24-05-24 11:16,TRUE,XXXX7245,ACTIVE,8526.65
MCH2116,Chaudhari And Sons,Apparel & Fashion,5699,Individual,Jaipur,Rajasthan,TRUE,09-02-23 00:00,TRUE,XXXX7517,ACTIVE,947.14
MCH2117,Lal Group,Medical & Health,,Partnership / LLP,Jaipur,Rajasthan,TRUE,28-10-25 00:00,FALSE,,ACTIVE,2615.21
MCH2118,Jani Subramaniam,Books & Stationery,5942,Partnership / LLP,Ludhiana,Punjab,TRUE,30-05-24 00:00,FALSE,TOPO3167206929855,ACTIVE,1546.09
MCH2119,Kashyap Ltd,Apparel & Fashion,5699,Individual,Chennai,Tamil Nadu,TRUE,23-07-23 08:53,FALSE,QOGH2854636021780,INACTIVE,1155.58
MCH2120,Yohannan Patla And Parmer,Hotel & Lodging,7011,Partnership / LLP,New Delhi,Delhi,TRUE,01-01-24 00:00,TRUE,XXXX7380,ACTIVE,3366.53
MCH2122,Bava Bal And Mittal,Medical & Health,,Individual,Pune,Maharashtra,TRUE,01-04-24 00:00,FALSE,,ACTIVE,1119.03
MCH2123,Pandey Swamy And Desai,Medical & Health,5912,Private Limited,Hyderabad,Telangana,TRUE,31-03-24 00:00,FALSE,1343743370,ACTIVE,0.2367
MCH2124,Chander Kohli And Dube,Travel & Transport,4131,Individual,New Delhi,Delhi,TRUE,15-02-24 00:00,TRUE,XXXX2531,ACTIVE,1551.09
MCH2126,Golla And Sons,Retail & Groceries,5311,Partnership / LLP,Hyderabad,Telangana,TRUE,15-04-24 00:00,FALSE,VOOP9800619907319,ACTIVE,0.342
MCH2128,Ghosh Sharaf,Food & Beverage,5812,Partnership / LLP,Amritsar,Punjab,TRUE,21-12-23 00:00,FALSE,6688236722,ACTIVE,3157.17
MCH2129,Bhavsar De,Medical & Health,5912,Proprietorship,Hyderabad,Telangana,FALSE,,FALSE,2500999511,ACTIVE,0.4898
MCH2131,Boase Varghese,Apparel & Fashion,5699,Proprietorship,Poona,Maharashtra,TRUE,29-03-25 00:00,FALSE,,ACTIVE,2157.11
MCH2133,Bose Saraf,Misc Retail,5999,Proprietorship,Mumbai,Maharashtra,TRUE,19-09-24 00:00,FALSE,6035698626,ACTIVE,434.11
MCH2135,Singh Talwar And Sur,Retail & Groceries,54110,Private Limited,Jalandhar,Punjab,TRUE,15-01-25 00:00,FALSE,,SUSPENDED,704.34
MCH2137,Saran And Sons,Apparel & Fashion,56990,Private Limited,New Delhi,Delhi,TRUE,11-10-23 00:00,FALSE,,ACTIVE,2376.86
MCH2139,Bali Mahajan And Oza,Books & Stationery,5942,Proprietorship,Bengaluru,Karnataka,TRUE,12-02-23 00:00,TRUE,XXXX2161,ACTIVE,512.11
MCH2142,Banerjee Ghose And Parekh,Books & Stationery,5942,Proprietorship,New Delhi,Delhi,TRUE,23-08-24 00:00,FALSE,VSPN0134800422309,ACTIVE,3367.02
MCH2144,Choudhary Kashyap,Books & Stationery,5942,Partnership / LLP,Ludhiana,Punjab,TRUE,13-08-24 16:56,TRUE,XXXX3571,ACTIVE,350.72
MCH2148,Dora Ltd,Medical & Health,59120,Private Limited,Asr,Punjab,TRUE,30-05-24 17:40,FALSE,,ACTIVE,343.34
MCH2149,Doctor Varughese And Hans,Books & Stationery,5942,Individual,Bengaluru,Karnataka,TRUE,07-05-25 00:00,TRUE,XXXX2634,ACTIVE,3778.33
MCH2152,Choudhry Chauhan And Dayal,Books & Stationery,5942,Private Limited,Poona,Maharashtra,TRUE,28-11-25 17:27,FALSE,6428134605,ACTIVE,1507.67
MCH2153,Dara Vala And Venkatesh,Apparel & Fashion,5699,Partnership / LLP,Chennai,Tamil Nadu,TRUE,21-06-23 00:00,FALSE,,ACTIVE,1608.19
MCH2154,Badal Yadav And Mane,Miscellaneous,5999,Proprietorship,Lucknow,Uttar Pradesh,TRUE,02-08-23 02:36,TRUE,XXXX9820,ACTIVE,4388.39
MCH2155,Vig Bobal,Electronics & Tech,4814,Private Limited,New Delhi,Delhi,TRUE,03-05-23 00:00,TRUE,XXXX5202,ACTIVE,0.8483
MCH2157,Parmer Sinha,Medical & Health,5912,Partnership / LLP,New Delhi,Delhi,TRUE,22-10-23 03:49,FALSE,,ACTIVE,1536.42
MCH2159,Sawhney Llc,Food & Beverage,5812,Proprietorship,Jalandhar,Punjab,TRUE,16-05-24 00:00,FALSE,MGFR5989061568022,ACTIVE,1420
MCH2165,Venkataraman Seshadri,Medical & Health,5912,Proprietorship,Pune,Maharashtra,TRUE,26-06-24 00:00,FALSE,,ACTIVE,137.68
MCH2166,Sant Venkatesh,Medical & Health,5912,Individual,Asr,Punjab,TRUE,20-09-24 00:00,FALSE,9608426270,ACTIVE,789.14
MCH2169,Yogi Bhakta And Suresh,Food & Beverage,5812,Private Limited,Hyderabad,Telangana,TRUE,25-04-23 08:08,TRUE,XXXX3751,ACTIVE,5225.51
MCH2172,Taneja Raj And Vora,Hotel & Lodging,7011,Proprietorship,Hyderabad,Telangana,TRUE,15-06-25 03:11,FALSE,,ACTIVE,466.45
MCH2174,Sood Chowdhury And Chacko,Hotel & Lodging,7011,Private Limited,New Delhi,Delhi,TRUE,13-03-24 00:00,FALSE,8824000729,INACTIVE,1287.16
MCH2177,Ramakrishnan Inc,Retail & Groceries,5411,Individual,Jaipur,Rajasthan,TRUE,13-10-23 20:27,FALSE,UGOR9246572099156,ACTIVE,1755.18
MCH2179,Chanda Sura,Apparel & Fashion,5699,Private Limited,Jalandhar,Punjab,TRUE,07-01-26 00:00,TRUE,XXXX4523,ACTIVE,1281.24
MCH2180,Chaudry Sidhu,Apparel & Fashion,,Private Limited,Pune,Maharashtra,FALSE,,FALSE,4033666419,ACTIVE,3354.42
MCH2183,Savant Llc,Travel & Transport,4131,Proprietorship,Dilli,Delhi,FALSE,,TRUE,XXXX8842,ACTIVE,202.62
MCH2185,Wagle Inc,Medical & Health,,Private Limited,Poona,Maharashtra,FALSE,,TRUE,XXXX8242,SUSPENDED,0.828
MCH2186,Venkatesh And Sons,Medical & Health,5912,Proprietorship,Lucknow,Uttar Pradesh,TRUE,23-11-25 00:00,FALSE,,ACTIVE,661.82
MCH2187,Balan And Sons,Retail Other,5999,Proprietorship,Bangalore,Karnataka,TRUE,22-10-24 00:00,FALSE,,ACTIVE,0.134
MCH2188,Sundaram Prakash And Sheth,Apparel & Fashion,5699,Proprietorship,Hyderabad,Telangana,TRUE,11-02-25 20:29,FALSE,,ACTIVE,778.36
MCH2189,Mammen Balakrishnan And Prakash,Retail,5311,Proprietorship,Jaipur,Rajasthan,TRUE,14-05-25 00:00,FALSE,,ACTIVE,2363.97
MCH2191,Raval Halder And Brahmbhatt,Retail Other,5999,Proprietorship,Bengaluru,Karnataka,TRUE,15-09-23 00:00,FALSE,,ACTIVE,2745.45
MCH2196,Badal Ghosh,Transprt,41310,Individual,New Delhi,Delhi,TRUE,07-04-24 00:00,TRUE,XXXX7232,ACTIVE,188.84
MCH2197,Palan Bhatti,Retail & Groceries,5311,Partnership / LLP,New Delhi,Delhi,FALSE,,FALSE,YPNI1403413664050,ACTIVE,2800.25
MCH2198,Arya Dalal And Keer,Food & Beverage,58120,Private Limited,Jaipur,Rajasthan,TRUE,08-09-23 16:05,FALSE,,ACTIVE,2776.31
MCH2199,Subramanian Inc,Retail & Groceries,5311,Private Limited,Bangalore,Karnataka,TRUE,14-01-24 00:00,FALSE,,SUSPENDED,369.25
MCH2200,Choudhry Vig,Electronics & Tech,4814,Private Limited,Jaipur,Rajasthan,TRUE,21-04-23 06:16,FALSE,JBNG6240536039384,ACTIVE,207.14
MCH2201,Chandra Sen And Ray,Food & Beverage,5812,Private Limited,Blr,Karnataka,TRUE,17-11-25 00:00,TRUE,XXXX8373,ACTIVE,384.1
MCH2202,Dass Vala And Goda,Medical & Health,59120,Private Limited,Hyd,Telangana,TRUE,19-06-23 00:00,FALSE,EGTB4563622891580,SUSPENDED,1191.83
MCH2203,Dar Khurana And Vasa,Food & Beverage,5812,Proprietorship,Jaipur,Rajasthan,TRUE,07-05-24 09:28,FALSE,,ACTIVE,14312.42
MCH2205,Mannan And Sons,Miscellaneous,5999,Proprietorship,Ludhiana,Punjab,TRUE,23-07-23 00:00,TRUE,XXXX7174,INACTIVE,490.97
MCH2211,Krishnan Sibal,Books & Stationery,5942,Individual,Bengaluru,Karnataka,TRUE,28-05-23 18:32,FALSE,,ACTIVE,1189.37
MCH2212,Parmar Group,Travel & Transport,,Private Limited,Jalandhar,Punjab,TRUE,02-01-25 07:40,FALSE,,ACTIVE,4432.56
MCH2213,Dash Soniandpalla,Hotel & Lodging,7011,Individual,Kolkata,West Bengal,TRUE,30-04-23 00:00,FALSE,,ACTIVE,4392.08
MCH2214,Varkey Seshadri,Travel & Transport,4131,Partnership / LLP,New Delhi,Delhi,TRUE,18-12-24 00:00,FALSE,9016212995,ACTIVE,649.44
MCH2215,Maharaj Kale,Medical & Health,7011,Individual,Calcutta,West Bengal,TRUE,03-08-24 00:00,FALSE,,ACTIVE,3526.35
MCH2217,Rai Bala And Shenoy,Retail & Groceries,5411,Individual,Mumbai,Maharashtra,TRUE,15-08-23 00:00,FALSE,2506258510,ACTIVE,728.77
MCH2218,Upadhyay Sharma And Kothari,Hotel & Lodging,7011,Partnership / LLP,Lucknow,Uttar Pradesh,TRUE,23-04-24 18:51,FALSE,VZAG9844318169851,ACTIVE,341.57
MCH2220,Tailor And Sons,Retail & Groceries,5311,Proprietorship,Mumbai,Maharashtra,TRUE,23-06-25 20:54,FALSE,,ACTIVE,940.64
MCH2222,Mani Ravel And Agrawal,Apparel & Fashion,,Proprietorship,Lucknow,Uttar Pradesh,TRUE,01-10-23 00:00,FALSE,,ACTIVE,815.84
MCH2223,Dhaliwal Llc,Electronics & Tech,4814,Individual,Mumbai,Maharashtra,TRUE,14-07-24 16:20,TRUE,XXXX3669,ACTIVE,543.88
MCH2224,Nadig Varma,Food & Beverage,5812,Private Limited,Chennai,Tamil Nadu,TRUE,29-10-25 00:00,FALSE,,ACTIVE,0.2261
MCH2229,Kala Baral And Subramanian,Retail & Groceries,5311,Private Limited,Mumbai,Maharashtra,TRUE,21-12-25 00:00,FALSE,,ACTIVE,0.577
MCH2231,Goyal Balakrishnan And Patla,Hotel & Lodging,7011,Private Limited,Blr,Karnataka,TRUE,10-11-24 09:09,FALSE,,ACTIVE,1360.71
MCH2232,Borde Sule,Retail & Groceries,5311,Partnership / LLP,Hyderabad,Telangana,TRUE,24-02-25 00:00,FALSE,9040784909,ACTIVE,642.26
MCH2236,Yohannan Chada,Retail & Groceries,53110,Private Limited,Kolkata,West Bengal,TRUE,24-01-23 08:58,FALSE,3926948531,ACTIVE,5340.64
MCH2237,Chatterjee Din,Electronics & Tech,4814,Proprietorship,Lucknow,Uttar Pradesh,TRUE,23-01-23 00:00,FALSE,4350832934,ACTIVE,1021.355
MCH2238,Chakrabarti Lata,Apparel & Fashion,5699,Individual,Amritsar,Punjab,TRUE,19-10-24 10:57,FALSE,636957365,ACTIVE,0.165
MCH2240,Shenoy Tara And Kala,Medical & Health,5912,Partnership / LLP,Chennai,Tamil Nadu,TRUE,25-03-23 00:00,FALSE,,ACTIVE,1500.77
MCH2241,Patla Prabhakar,Books & Stationery,5942,Partnership / LLP,Calcutta,West Bengal,TRUE,15-01-26 00:00,FALSE,,ACTIVE,0.868
MCH2244,Master Plc,Medical & Health,5912,Private Limited,Jalandhar,Punjab,TRUE,06-10-24 01:44,FALSE,,INACTIVE,0.2383
MCH2248,Mutti Manne,Food & Beverage,5812,Partnership / LLP,Ludhiana,Punjab,TRUE,22-11-23 00:00,FALSE,,ACTIVE,0.1021
MCH2249,Bahri Nagarajan,Hotel & Lodging,7011,Proprietorship,Ludhiana,Punjab,TRUE,17-11-24 00:00,FALSE,364290572,ACTIVE,590.8
MCH2250,Sachdev Ma1H0Tra And Saraf,Travel & Transport,4131,Individual,Ludhiana,Punjab,TRUE,17-12-23 00:00,TRUE,XXXX4502,INACTIVE,4090.25
MCH2255,Lal Ltd,Retail & Groceries,5311,Individual,Jaipur,Rajasthan,TRUE,29-05-23 00:00,FALSE,6674150314,ACTIVE,1404.67
MCH2257,Mandal Sankaran,Retail & Groceries,5311,Individual,Mumbai,Maharashtra,TRUE,18-04-24 23:11,FALSE,,ACTIVE,4831.04
MCH2258,Walia Group,Retail & Groceries,5311,Proprietorship,Jalandhar,Punjab,TRUE,14-10-25 00:00,TRUE,XXXX1416,ACTIVE,1902.49
MCH2261,Gr0Ver Inc,Food & Beverage,5812,Proprietorship,Mumbai,Maharashtra,TRUE,25-11-25 01:19,FALSE,,ACTIVE,0.1519
MCH2263,Puri D’Alia,Retail & Groceries,5311,Private Limited,Asr,Punjab,TRUE,29-08-24 00:00,FALSE,CMUQ0128896673333,ACTIVE,2781.79
MCH2264,Sule Sarma And Sur,Retail,5311,Individual,New Delhi,Delhi,TRUE,21-10-25 00:00,FALSE,HGHS4575612385959,SUSPENDED,0.4017
MCH2265,Bail Gopal And Khare,Medical & Health,,Partnership / LLP,Lucknow,Uttar Pradesh,TRUE,04-08-24 00:00,FALSE,VZCP3787385327453,INACTIVE,785.4
MCH2266,Natarajan And Sons,Medical & Health,5912,Individual,Chennai,Tamil Nadu,TRUE,17-04-25 01:53,FALSE,NABB6271790214696,ACTIVE,447.78
MCH2267,Bobal And Sons,Hotel & Lodging,7011,Partnership / LLP,New Delhi,Delhi,TRUE,01-03-23 00:00,FALSE,NKYD4958921832559,ACTIVE,2114.71
MCH2268,Verma Aurora And De,Miscellaneous,5999,Private Limited,Jalandhar,Punjab,FALSE,,FALSE,NBDA6083922141930,ACTIVE,995.42
MCH2269,Dalal Samra And Kala,Hotel & Lodging,7011,Proprietorship,Pune,Maharashtra,TRUE,10-08-25 00:00,FALSE,,ACTIVE,356.96
MCH2274,Kunda Vig And Parsa,Other,5999,Proprietorship,Mumbai,Maharashtra,TRUE,06-06-23 04:13,TRUE,XXXX2871,ACTIVE,0.3028
MCH2278,Mohanty Bobal And Minhas,Hotel & Lodging,7011,Proprietorship,Poona,Maharashtra,TRUE,25-08-23 22:07,FALSE,2573696997,ACTIVE,4540.82
MCH2279,Sarma Inc,Medical & Health,5912,Private Limited,Mumbai,Maharashtra,TRUE,29-07-24 00:00,FALSE,CIPY5229888115398,ACTIVE,2197.82
MCH2282,Mall Group,Retail,,Partnership / LLP,Jalandhar,Punjab,TRUE,08-02-24 23:31,FALSE,935990033,ACTIVE,0.654
MCH2283,Dhawan Pa11A And Krishnan,Hotel & Lodging,7011,Partnership / LLP,Hyd,Telangana,FALSE,,FALSE,2734680306,ACTIVE,954.74
MCH2284,Nayak Group,Apparel & Fashion,5699,Private Limited,Mumbai,Maharashtra,TRUE,01-10-25 04:44,TRUE,XXXX8146,SUSPENDED,998.2
MCH2287,Baral Inc,Medical & Health,5912,Individual,New Delhi,Delhi,TRUE,06-11-25 00:00,FALSE,,ACTIVE,920.82
MCH2289,Tank Datta,Food & Beverage,5812,Private Limited,Hyd,Telangana,TRUE,26-10-25 00:00,FALSE,2288122436,ACTIVE,372.03
MCH2293,Pandit Bhavsar And Barman,Electronics & Tech,4814,Private Limited,Pune,Maharashtra,TRUE,20-03-23 00:50,FALSE,,ACTIVE,792.61
MCH2296,Buch Ltd,Travel & Transport,4131,Partnership / LLP,Ludhiana,Punjab,TRUE,19-06-23 12:35,TRUE,XXXX9780,ACTIVE,8012.35
MCH2297,Mutti And Sons,Books & Stationery,5942,Partnership / LLP,Ludhiana,Punjab,TRUE,15-01-26 05:18,FALSE,,ACTIVE,1134.74
MCH2299,Ahluwalia Inc,Travel & Transport,4131,Partnership / LLP,Ludhiana,Punjab,TRUE,12-02-24 23:31,FALSE,,ACTIVE,2936.54
MCH2302,Sekhon Tak And Dhingra,Books & Stationery,5942,Proprietorship,Amritsar,Punjab,TRUE,11-11-23 00:00,FALSE,8509370195,ACTIVE,852.28
MCH2306,Goswami Inc,Hotel & Lodging,7011,Proprietorship,Bengaluru,Karnataka,FALSE,,FALSE,4771057298,ACTIVE,1562.95
MCH2308,Bhattacharyya Llc,Retail & Groceries,5311,Proprietorship,Jalandhar,Punjab,TRUE,14-10-23 00:00,FALSE,,INACTIVE,4753.89
MCH2309,Bajaj Chakraborty And Malhotra,Retail & Groceries,5311,Individual,Amritsar,Punjab,TRUE,24-01-26 07:59,FALSE,RUZB5463334435942,ACTIVE,355.13
MCH2310,Raj Ltd,Retail & Groceries,5411,Partnership / LLP,Jaipur,Rajasthan,TRUE,13-02-26 22:28,FALSE,,INACTIVE,681.98
MCH2313,Gulati Llc,Retail Other,5999,Private Limited,Kolkata,West Bengal,TRUE,09-06-24 00:00,FALSE,PWIA0473863869043,INACTIVE,3231.31
MCH2314,Tank Bera And Dash,Food & Beverage,,Proprietorship,Kolkata,West Bengal,TRUE,02-01-23 01:03,FALSE,,ACTIVE,2905.93
MCH2327,Kibe Char,Food & Beverage,5812,Partnership / LLP,Hyderabad,Telangana,TRUE,10-09-25 00:00,TRUE,XXXX0303,ACTIVE,848.32
MCH2332,Toor Inc,Medical & Health,7011,Individual,Ludhiana,Punjab,TRUE,20-04-23 08:12,FALSE,PKCI7470482397105,ACTIVE,3555.73
MCH2335,Ganeshltd,Miscellaneous,59990,Private Limited,Poona,Maharashtra,TRUE,03-03-25 00:00,FALSE,,ACTIVE,934.62
MCH2336,Narasimhan Inc,Retail & Groceries,5411,Proprietorship,Jalandhar,Punjab,TRUE,18-06-25 00:00,FALSE,,ACTIVE,791.05
MCH2344,Purohit Rege And Patil,Apparel & Fashion,,Private Limited,Jaipur,Rajasthan,FALSE,,FALSE,,ACTIVE,1036.37
MCH2345,Kibe Verma And Koshy,Phone Service,4814,Individual,Bengaluru,Karnataka,TRUE,28-06-24 00:00,FALSE,2126684184,ACTIVE,808.61
MCH2346,Palla Mannan,Apparel & Fashion,5699,Partnership / LLP,Chennai,Tamil Nadu,TRUE,29-04-25 00:00,TRUE,XXXX3607,ACTIVE,468.76
MCH2347,Dara Ravel And Soni,Medical & Health,5912,Proprietorship,Asr,Punjab,TRUE,09-12-23 00:00,FALSE,LYBJ8156884625938,ACTIVE,3169.93
MCH2350,Gill Sura And Doshi,Food & Beverage,5812,Individual,Pune,Maharashtra,TRUE,19-02-26 21:03,FALSE,,ACTIVE,0.668
MCH2353,Sood Vasa,Retail & Groceries,5411,Proprietorship,Mumbai,Maharashtra,TRUE,24-01-26 05:19,FALSE,,ACTIVE,2728.11
MCH2354,Toor Nagi And Dara,Medical & Health,5912,Proprietorship,Pune,Maharashtra,TRUE,12-04-24 23:57,FALSE,AIXG4946165098881,ACTIVE,1954.79
MCH2356,Vyas Chhabra And Kala,Hotel & Lodging,7011,Private Limited,Chennai,Tamil Nadu,TRUE,07-08-24 00:00,FALSE,,ACTIVE,2064.97
MCH2357,Shan Ltd,Retail Other,59990,Individual,Jalandhar,Punjab,TRUE,16-06-25 00:00,TRUE,XXXX8144,ACTIVE,945.26
MCH2360,Bhakta Nazareth,Books & Stationery,5942,Private Limited,Jaipur,Rajasthan,TRUE,21-06-24 00:00,FALSE,,INACTIVE,755.69
MCH2368,Chadha Barman,Medical & Health,5912,Individual,Jalandhar,Punjab,TRUE,27-11-25 00:00,FALSE,7857705450,SUSPENDED,3326.29
MCH2370,Mutti Sarma,Apparel & Fashion,5699,Individual,New Delhi,Delhi,TRUE,03-08-24 00:00,FALSE,,ACTIVE,6053.56
MCH2376,Lata Krishnamurthy And Lal,Retail,5311,Partnership / LLP,Jalandhar,Punjab,TRUE,05-12-25 00:00,FALSE,,ACTIVE,0.113
MCH2378,Rau Pradhan And Bansa1,Retail & Groceries,5411,Individual,Lucknow,Uttar Pradesh,TRUE,09-02-24 01:00,FALSE,8007526864,ACTIVE,0.6158
MCH2382,Parsa Mandal,Electronics & Tech,4814,Individual,Jalandhar,Punjab,TRUE,30-01-26 05:50,FALSE,,SUSPENDED,16892.62
MCH2383,Dewan Misra,Electronics & Tech,4814,Proprietorship,Ludhiana,Punjab,TRUE,05-09-23 17:41,FALSE,,ACTIVE,923.06
MCH2384,Sarkar Aur0Ra,Medical & Health,5912,Proprietorship,Jaipur,Rajasthan,TRUE,22-01-25 04:54,FALSE,,ACTIVE,4909.55
MCH2387,Dar Dass,Medical & Health,59120,Partnership / LLP,Lucknow,Uttar Pradesh,FALSE,,FALSE,,ACTIVE,1022.15
MCH2390,Bandi Sidhu,Retail,5311,Proprietorship,Jaipur,Rajasthan,FALSE,,TRUE,XXXX9688,ACTIVE,1091.1
MCH2392,Shetty And Sons,Retail & Groceries,5411,Individual,Amritsar,Punjab,TRUE,18-12-25 00:00,TRUE,XXXX1862,ACTIVE,655.01
MCH2394,Rajagopalan Llc,Food & Beverage,5812,Partnership / LLP,Calcutta,West Bengal,FALSE,,TRUE,XXXX3997,ACTIVE,2001.35
MCH2395,Sathe Dixit,Travel & Transport,4131,Private Limited,Chennai,Tamil Nadu,TRUE,24-12-23 00:00,FALSE,,ACTIVE,941.52
MCH2398,Nagarajan Radhakrishnan And Amble,Retail & Groceries,5311,Individual,Calcutta,West Bengal,TRUE,08-10-23 00:00,FALSE,UTUF0431950842048,ACTIVE,3317.39
MCH2402,Dhillon Group,Medical & Health,5912,Individual,Mumbai,Maharashtra,TRUE,12-02-24 07:15,FALSE,IEQW6694363532348,ACTIVE,1477.89
MCH2403,Chana Yohannan,Retail & Groceries,5411,Partnership / LLP,Kolkata,West Bengal,TRUE,28-07-25 00:00,FALSE,,ACTIVE,574.13
MCH2404,Mutti Seshadri,Retail & Groceries,5411,Individual,Ludhiana,Punjab,TRUE,13-01-26 07:54,FALSE,,ACTIVE,233.4
MCH2407,Chaudhry Plc,Medical & Health,,Private Limited,Pune,Maharashtra,FALSE,,FALSE,4475713369,ACTIVE,5215.07
MCH2408,Kumar Din And Sule,Misc Retail,5999,Proprietorship,Bengaluru,Karnataka,FALSE,,FALSE,,ACTIVE,2001.55
MCH2411,Saraf Gola,Travel & Transport,4131,Individual,Jaipur,Rajasthan,TRUE,09-02-23 06:15,FALSE,,ACTIVE,2300.71
MCH2412,Nadig Inc,Books & Stationery,5942,Individual,Hyderabad,Telangana,TRUE,08-12-24 07:03,TRUE,XXXX9581,ACTIVE,144.12
MCH2416,Gokhale Dua And Murty,Retail & Groceries,5411,Proprietorship,New Delhi,Delhi,TRUE,15-09-24 00:00,FALSE,489469400,ACTIVE,4341.41
MCH2417,Reddy Patel And Manda,Medical & Health,5912,Individual,Bengaluru,Karnataka,TRUE,13-03-25 00:00,TRUE,XXXX5551,ACTIVE,1553.29
MCH2418,Doctor Group,Travel & Transport,4131,Proprietorship,Bengaluru,Karnataka,TRUE,25-03-23 11:18,FALSE,8132788390,ACTIVE,523.42
MCH2419,Suri Ltd,Misc Retail,5999,Individual,Mumbai,Maharashtra,TRUE,02-05-24 00:00,FALSE,2248391109,ACTIVE,5184.52
MCH2421,Chanda Plc,Travel & Transport,41310,Partnership / LLP,Lucknow,Uttar Pradesh,TRUE,10-11-23 20:31,FALSE,VAVC3668026777539,ACTIVE,0.146
MCH2422,Sampath Balasubramanian,Phone Service,,Private Limited,Bangalore,Karnataka,TRUE,25-06-25 00:00,FALSE,7967511719,ACTIVE,2352.58
MCH2423,Ratti Gupta,Travel & Transport,4131,Private Limited,Hyderabad,Telangana,TRUE,02-09-23 07:16,FALSE,8487553058,ACTIVE,1549.78
MCH2424,Patil Ltd,Medical & Health,5912,Partnership / LLP,Chennai,Tamil Nadu,TRUE,10-08-23 14:00,FALSE,,ACTIVE,737.41
MCH2425,Suri Kurian,Retail & Groceries,5411,Partnership / LLP,Ludhiana,Punjab,TRUE,06-06-23 04:11,FALSE,,ACTIVE,1800.35
MCH2428,Suresh Varma,Electronics & Tech,4814,Private Limited,Hyd,Telangana,TRUE,31-05-24 00:00,TRUE,XXXX3635,ACTIVE,0.949
MCH2430,Bora Group,Electronics & Tech,4814,Individual,Amritsar,Punjab,TRUE,27-01-26 15:52,FALSE,2955352677,ACTIVE,827.43
MCH2432,Parmar Parmer,Travel & Transport,4131,Individual,Calcutta,West Bengal,FALSE,,FALSE,,ACTIVE,2557.63
MCH2435,Badal Chada And Narang,Apparel & Fashion,5699,Private Limited,Ludhiana,Punjab,FALSE,,FALSE,219895854,ACTIVE,2576.23
MCH2436,Bhagat Amble And Dixit,Travel & Transport,4131,Individual,Lucknow,Uttar Pradesh,TRUE,27-07-24 10:21,TRUE,XXXX8612,ACTIVE,2085.74
MCH2438,Saxena Sagar,Misc Retail,5999,Proprietorship,Amritsar,Punjab,TRUE,21-06-25 03:10,FALSE,TOND5392493573658,ACTIVE,1010.25
