user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,id_validation_status,is_dob_missing,is_signup_time_missing
USR18677,Priya Saha,RHPHX3422Q,433044739223,2003-01-24 00:00:00,Mumbai,Maharashtra,26893.0,Salaried,2025-10-15 00:53:23,PENDING,Low,VALID_12_DIGIT,False,False
USR18679,Ronith Chakrabarti,HPWIL7858O,660362845309,1985-01-19 02:54:00,Pune,Maharashtra,26893.0,Unemployed,2025-06-24 02:02:00,PENDING,Medium,VALID_12_DIGIT,False,False
USR18684,Lipika Balasubramanian,UADKZ7560A,MISSING_AADHAAR,1966-07-28 00:00:00,Ludhiana,Punjab,16244.0,Business Owner,2026-11-02 02:43:34,PENDING,Low,MISSING,False,False
USR18685,Faris Walla,RQBVQ9438T,541510224318,,Ludhiana,Punjab,28026.0,Retired,2024-10-22 00:00:00,VERIFIED,High,VALID_12_DIGIT,True,False
USR18686,Arunima Nigam,LZIPQ3716I,1628866435,1996-05-04 00:00:00,Mumbai,Maharashtra,46355.0,Farmer,2026-01-28 09:07:27,REJECTED,High,INVALID_LENGTH,False,False
USR18687,Adweta Shankar,SMXHQ8569B,395716366137,2001-07-09 00:00:00,Delhi,Delhi,26893.0,Gig Worker,2025-10-30 18:50:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR18691,Abdul Dalal,IMWVS6926V,505636796537,,Mumbai,Maharashtra,92548.0,Business Owner,2024-05-08 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR18706,Alexander Sachar,UJRLX3839K,MISSING_AADHAAR,,Kolkata,West Bengal,35799.0,Freelancer,2025-02-14 00:00:00,VERIFIED,Low,MISSING,True,False
USR18708,Qabil Sunder,,4335,1965-06-08 20:51:02,Jaipur,Rajasthan,44445.0,Unemployed,2024-02-13 00:00:00,VERIFIED,High,PARTIAL_4_DIGIT,False,False
USR18710,Samaksh Mody,ZAXDH1079G,891536141620,1960-01-31 00:00:00,Mumbai,Maharashtra,26893.0,Business Owner,2026-01-24 00:00:00,REJECTED,Low,VALID_12_DIGIT,False,False
USR18711,Guneet Banik,PMWTG4366Z,397754955528,2005-04-04 00:00:00,Jaipur,Rajasthan,51980.0,Unemployed,2024-03-18 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18713,Gabriel Sridhar,XICZM5815J,4559030621443,1989-06-27 00:00:00,Ludhiana,Punjab,27895.0,Salaried,2024-05-05 00:00:00,VERIFIED,Low,INVALID_LENGTH,False,False
USR18714,Yadavi Buch,XJGRL5395J,213961154773,2003-02-11 00:00:00,Jalandhar,Punjab,41936.0,Student,2024-06-13 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18715,Parth Mukhopadhyay,TUCPJ2050O,MISSING_AADHAAR,1993-08-11 05:15:00,Jalandhar,Punjab,11839.0,Business Owner,2024-10-13 15:46:00,REJECTED,Medium,MISSING,False,False
USR18716,Bahadurjit Mangat,LZGVF3679V,666631149993,,Bengaluru,Karnataka,31700.0,Farmer,2024-12-26 00:00:00,PENDING,High,VALID_12_DIGIT,True,False
USR18722,Yachana Biswas,PBARO4216G,MISSING_AADHAAR,2006-04-17 00:00:00,Chennai,Tamil Nadu,40866.0,Business Owner,2026-03-18 14:51:00,VERIFIED,Low,MISSING,False,False
USR18731,Adweta Sarin,LKNTW0588W,516256286179,1963-03-06 00:00:00,Amritsar,Punjab,29322.0,Farmer,2024-10-11 00:00:00,PENDING,Medium,VALID_12_DIGIT,False,False
USR18735,Brinda Lala,JJBZP4366C,445249929840,1965-01-13 00:00:00,Amritsar,Punjab,26556.0,Student,2024-07-26 00:00:00,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR18737,Hemangini Khare,SDRGL5471N,827679033220,1978-05-28 00:00:00,Mumbai,Maharashtra,26893.0,Freelancer,2024-04-14 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18739,Sarthak Nigam,BLRFR4735A,984803336540,,Hyderabad,Telangana,26893.0,Freelancer,2024-03-25 06:01:11,VERIFIED,Low,VALID_12_DIGIT,True,False
USR18740,Teerth Ratta,NXDSV3462I,039682826777,1974-05-07 18:44:25,Hyderabad,Telangana,26231.0,Gig Worker,,VERIFIED,Medium,VALID_12_DIGIT,False,True
USR18742,Irya Sandhu,BLJVK2671E,MISSING_AADHAAR,1970-04-05 00:00:00,Pune,Maharashtra,21069.0,Business Owner,2024-02-02 00:00:00,REJECTED,Low,MISSING,False,False
USR18743,Ranbir Chana,LKPKU6180Z,842213681773,,Hyderabad,Telangana,15577.0,Retired,2025-05-17 00:00:00,REJECTED,Low,VALID_12_DIGIT,True,False
USR18745,Ikbal Salvi,FXXJV8441K,5448,1988-02-26 00:00:00,Ludhiana,Punjab,26893.0,Unemployed,2025-02-27 00:00:00,VERIFIED,Low,PARTIAL_4_DIGIT,False,False
USR18747,Urmi Tella,QDDUP1753G,285490807384,1986-09-09 00:00:00,Jaipur,Rajasthan,26893.0,Business Owner,2026-12-01 17:44:47,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18748,Ekiyarattan,OFDNF8853J,MISSING_AADHAAR,1980-06-27 00:00:00,Lucknow,Uttar Pradesh,46022.0,Gig Worker,2024-11-14 14:10:30,VERIFIED,Medium,MISSING,False,False
USR18750,Umangseshadri,BSMZF8158O,186489607158,1962-04-12 00:00:00,Amritsar,Punjab,17691.0,Salaried,2025-08-16 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18751,Samar Dixit,BANXH0696,526340648583,,Kolkata,West Bengal,25903.0,Salaried,2024-04-05 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR18753,Kashish Rai,K0PAU6220D,2727700899824,2004-11-15 00:00:00,Ludhiana,Punjab,26810.0,Student,2024-11-13 00:00:00,VERIFIED,Medium,INVALID_LENGTH,False,False
USR18754,Agastya Zachariah,OJSUQ7959L,523560198654,1993-04-13 00:00:00,Mumbai,Maharashtra,26893.0,Self Employed,,VERIFIED,Low,VALID_12_DIGIT,False,True
USR18758,Ikshita Ghose,MFVLD4142V,708264101681,1966-06-14 00:00:00,Lucknow,Uttar Pradesh,26893.0,Farmer,2024-09-04 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18759,Qasim Sathe,JZMDV9543D,421345435697,1991-11-28 09:58:00,Amritsar,Punjab,24989.0,Gig Worker,2025-05-06 07:24:59,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18760,Kala Loke,DESSI8470F,125938959608,1968-12-31 00:00:00,Ludhiana,Punjab,38175.0,Self Employed,2024-03-10 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18761,Gunbir Chhabra,RKBBS6603J,548172613499,,Hyderabad,Telangana,44613.0,Freelancer,2025-07-26 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR18762,Netra Trivedi,PEEAL9307J,9745,2001-01-27 00:00:00,Amritsar,Punjab,105548.0,Unemployed,,VERIFIED,Medium,PARTIAL_4_DIGIT,False,True
USR18770,Lekha Khalsa,UGPJR7428K,MISSING_AADHAAR,1990-07-09 00:00:00,Delhi,Delhi,26893.0,Self Employed,,VERIFIED,Low,MISSING,False,True
USR18776,Pushti Sha,OGVKP1291Y,MISSING_AADHAAR,1966-08-08 00:00:00,Hyderabad,Telangana,26893.0,Student,2025-05-09 00:00:00,VERIFIED,Low,MISSING,False,False
USR18778,Hemangini Sura,JUWUW6589N,526893358049,1989-01-08 11:09:48,Kolkata,West Bengal,22501.0,Unemployed,2026-03-31 07:52:44,VERIFIED,High,VALID_12_DIGIT,False,False
USR18780,Lakshmi Patla,DXFOV0331W,163374934499,,Amritsar,Punjab,40982.0,Business Owner,2025-07-27 07:57:36,PENDING,Low,VALID_12_DIGIT,True,False
USR18781,Nathaniel Karan,DOCKD0796C,4752342166866,1992-01-22 00:00:00,Kolkata,West Bengal,16034.0,Retired,2024-02-16 13:52:38,PENDING,Medium,INVALID_LENGTH,False,False
USR18783,Ladli Bora,TIKZY1269X,880203601636,2006-06-10 10:39:00,Kolkata,West Bengal,12414.0,Unemployed,2025-06-16 04:38:14,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18784,Diya Khatri,GGDDG4670X,771736033584,1967-11-25 04:17:00,Ludhiana,Punjab,19055.0,Salaried,,VERIFIED,Low,VALID_12_DIGIT,False,True
USR18786,Adweta Hari,MUXXB7819P,302259087647,1998-11-03 00:00:00,Ludhiana,Punjab,26893.0,Gig Worker,2025-02-11 00:00:00,REJECTED,Low,VALID_12_DIGIT,False,False
USR18789,Oliver Issac,FJCSK8396T,061771132498,,Jalandhar,Punjab,17931.0,Self Employed,2025-06-21 00:00:00,VERIFIED,High,VALID_12_DIGIT,True,False
USR18794,Widisha Bhattacharyya,FQFSJ7055A,870027604856,1978-01-03 16:51:00,Amritsar,Punjab,32917.0,Unemployed,2026-02-16 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18795,Sara Mann,THM1U09521,699759872172,1971-04-04 11:59:07,Bengaluru,Karnataka,37076.0,Self Employed,2025-03-25 00:00:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR18799,Ikbal Keer,FQDVV8986T,267445790210,1979-01-12 00:00:00,Bengaluru,Karnataka,24141.0,Student,2025-07-23 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18801,Udant Sant,ZMJLI5436U,759876418930,1991-05-13 00:00:00,Hyderabad,Telangana,26893.0,Farmer,2024-12-31 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18806,Mugdha Sha,LCWCR6104E,311700412738,1985-10-31 00:00:00,Delhi,Delhi,26893.0,Business Owner,2025-06-16 12:23:53,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18809,Libni Sahni,OEXAE0125X,997580419021,1970-09-28 00:00:00,Mumbai,Maharashtra,27337.0,Gig Worker,2025-08-26 00:00:00,REJECTED,Low,VALID_12_DIGIT,False,False
USR18810,Ridhi Raja,RFLAS3884S,856199081922,2004-11-09 00:00:00,Lucknow,Uttar Pradesh,47873.0,Farmer,2026-01-04 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR18828,Guneet Zacharia,OQBAN5716R,365379027966,,Lucknow,Uttar Pradesh,34165.0,Retired,2025-02-10 06:07:11,PENDING,Low,VALID_12_DIGIT,True,False
USR18833,Rishi Pall,AYFLJ3892H,082916593772,,Jalandhar,Punjab,26893.0,Farmer,2025-09-22 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR18834,Amara Ramanathan,BTWEQ8277Q,023238438350,1964-03-03 00:00:00,Ludhiana,Punjab,25757.0,Unemployed,2025-08-03 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR18836,Leela Kaur,LQAZP9283A,147659610199,1971-09-02 00:00:00,Hyderabad,Telangana,35674.0,Gig Worker,2024-09-19 12:05:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18838,Pavani Warrior,RWNOF3132S,5576224798561,1984-01-17 06:40:43,Pune,Maharashtra,19111.0,Salaried,2024-10-20 00:00:00,VERIFIED,Low,INVALID_LENGTH,False,False
USR18839,Osha Mukherjee,ZKKLP5707W,819651036465,1995-11-24 00:00:00,Mumbai,Maharashtra,26893.0,Gig Worker,2026-02-05 01:38:40,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18841,Yachana Grewal,JJDNO6866M,6691715959307,1979-01-23 23:15:16,Hyderabad,Telangana,43453.0,Freelancer,2024-04-02 09:08:00,VERIFIED,Medium,INVALID_LENGTH,False,False
USR18842,Triveni Uppal,ZWUGM9947J,398911218407,1965-08-16 00:00:00,Delhi,Delhi,19988.0,Unemployed,,VERIFIED,Low,VALID_12_DIGIT,False,True
USR18845,Charles Sibal,,076904226119,,Pune,Maharashtra,27168.0,Self Employed,2025-08-16 05:30:26,VERIFIED,High,VALID_12_DIGIT,True,False
USR18846,Advay Naidu,DEIXW3398E,498107601376,2007-01-29 00:00:00,Lucknow,Uttar Pradesh,23900.0,Business Owner,2024-09-16 02:12:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18847,Unni Sodhi,,131448699396,1966-02-09 00:00:00,Pune,Maharashtra,77161.0,Freelancer,2025-11-25 16:56:34,VERIFIED,High,VALID_12_DIGIT,False,False
USR18850,Karan Hayre,AADWR1948D,705457089506,1965-07-03 00:00:00,Lucknow,Uttar Pradesh,28838.0,Gig Worker,2024-07-29 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18852,Dakshesh Kaur,PNJKO9546E,311110482100,1982-08-09 00:00:00,Kolkata,West Bengal,14277.0,Retired,2025-12-03 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18854,Brijesh Deshmukh,WPYTP7091E,880426041846,1971-12-01 00:00:00,Jalandhar,Punjab,46238.0,Student,2025-10-23 18:48:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18855,Jagrati Vora,DETFD1253T,016651485660,1971-10-02 10:58:00,Jalandhar,Punjab,50737.0,Retired,2025-03-10 13:49:49,REJECTED,Low,VALID_12_DIGIT,False,False
USR18862,Vansha Patil,LEOSU7146K,2731,1979-07-13 00:00:00,Pune,Maharashtra,26893.0,Freelancer,2025-04-04 11:45:00,VERIFIED,Medium,PARTIAL_4_DIGIT,False,False
USR18863,Om Char,YHFCN9607I,298847638238,1964-05-28 16:01:53,Amritsar,Punjab,18869.0,Business Owner,2024-01-28 02:50:37,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18864,Vyanjana Chada,JGLAV8723J,159779721663,2003-05-23 05:14:39,Amritsar,Punjab,8016.0,Gig Worker,2025-05-20 07:43:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18865,Umang Sane,LMGRW7681C,568865543324,,Mumbai,Maharashtra,27491.0,Business Owner,2024-08-13 18:49:22,PENDING,Low,VALID_12_DIGIT,True,False
USR18868,Ekani Tak,MFFSU3023M,871040412410,2002-05-09 04:24:00,Lucknow,Uttar Pradesh,31095.0,Self Employed,2025-01-09 17:35:40,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18873,Laksh Sheth,OZXIS3461E,190493409262,2005-03-12 02:26:00,Kolkata,West Bengal,36720.0,Freelancer,2025-06-17 17:39:06,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18875,Qabil Rege,RUPHD1458M,335562242810,,Amritsar,Punjab,36617.0,Retired,2024-03-02 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,True,False
USR18877,Meghana Bhatia,NBKVP1057B,1479,1977-02-26 00:00:00,Mumbai,Maharashtra,17847.0,Unemployed,2025-09-09 09:34:08,VERIFIED,Low,PARTIAL_4_DIGIT,False,False
USR18879,Warinder Buch,,369199677054,1975-08-07 00:00:00,Bengaluru,Karnataka,36900.0,Salaried,2024-03-23 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18890,Lipika Parsa,YXKWZ8123Q,330787921661,1993-03-01 00:00:00,Kolkata,West Bengal,41922.0,Unemployed,2025-07-10 00:00:00,PENDING,Medium,VALID_12_DIGIT,False,False
USR18891,Nicholas Pai,BDM0G2918F,095423561267,2004-09-01 18:14:00,Ludhiana,Punjab,24773.0,Farmer,2026-01-02 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18892,Sachi Master,NUBDM15431,483059497812,2004-11-13 00:00:00,Hyderabad,Telangana,25670.0,Unemployed,2025-12-01 00:00:00,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR18895,Yachana Shenoy,OOKSJ6328K,808779767050,,Bengaluru,Karnataka,13936.0,Self Employed,,VERIFIED,Medium,VALID_12_DIGIT,True,True
USR18897,Charles Verma,VXVAE9707S,181160018236,1961-03-07 00:00:00,Mumbai,Maharashtra,13377.0,Self Employed,2026-01-19 23:52:00,PENDING,Low,VALID_12_DIGIT,False,False
USR18898,Laksh Vala,VSVAX2348G,1605,1991-07-22 14:04:01,Delhi,Delhi,32911.0,Student,2024-03-29 00:00:00,VERIFIED,Medium,PARTIAL_4_DIGIT,False,False
USR18899,Omkaar Mangat,CRKFY0204T,199634981720,1978-02-14 00:00:00,Chennai,Tamil Nadu,56635.0,Self Employed,2024-04-23 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18901,Gayathridube,TSSLC5894J,387670059392,1974-06-20 00:00:00,Amritsar,Punjab,48012.0,Retired,2025-07-27 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18902,Hardik Ra0,DFPRL1315,4701,1980-06-21 00:00:00,Kolkata,West Bengal,23804.0,Unemployed,2025-11-28 00:00:00,VERIFIED,High,PARTIAL_4_DIGIT,False,False
USR18916,Azaan Sundaram,XONPY2437Q,131134995912,1966-08-23 00:00:00,Delhi,Delhi,7093.0,Self Employed,2025-03-04 04:05:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18922,Osha Garde,JHVGO4282,251062066823,1996-06-23 00:00:00,Mumbai,Maharashtra,32000.0,Freelancer,2025-07-28 10:32:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18923,Brijesh Dhaliwal,GZKRX6094T,253734333875,2006-12-23 00:00:00,Lucknow,Uttar Pradesh,11231.0,Retired,2026-02-05 00:00:00,REJECTED,Medium,VALID_12_DIGIT,False,False
USR18927,Sanaya Tank,QRORX0576J,212374471979,1965-12-10 00:00:00,Kolkata,West Bengal,35273.0,Farmer,2024-03-24 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18933,Anya Sarna,DQMCQ6984R,464302228179,1986-10-09 00:00:00,Mumbai,Maharashtra,15227.0,Business Owner,2025-10-03 00:00:00,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR18938,Radha Ray,HTSAG5985Q,MISSING_AADHAAR,1963-12-16 00:00:00,Pune,Maharashtra,27800.0,Unemployed,,VERIFIED,Low,MISSING,False,True
USR18939,Agastya Datta,HGDAJ5301F,414290214199,2007-08-01 00:00:00,Pune,Maharashtra,36661.0,Unemployed,2024-12-18 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18942,Chaitaly Ratti,QQVLP7302V,5327,,Hyderabad,Telangana,29455.0,Freelancer,2025-01-02 16:39:43,VERIFIED,Medium,PARTIAL_4_DIGIT,True,False
USR18943,Ati Ray,UNTWI8569O,6591143125247,,Mumbai,Maharashtra,59623.0,Freelancer,2025-08-09 00:16:40,VERIFIED,Low,INVALID_LENGTH,True,False
USR18944,Mekhala Golla,UWTIE0098,885036777734,1991-07-25 08:59:00,Chennai,Tamil Nadu,26904.0,Farmer,,VERIFIED,Low,VALID_12_DIGIT,False,True
USR18946,Chakradev Kalita,YAQCB5398W,823522198496,,Kolkata,West Bengal,26893.0,Self Employed,2024-03-24 00:00:00,PENDING,Low,VALID_12_DIGIT,True,False
USR18951,Adweta Jain,YZGEO8900V,347869850768,,Jaipur,Rajasthan,15798.0,Freelancer,2025-03-21 00:00:00,PENDING,High,VALID_12_DIGIT,True,False
USR18955,Aarush Sahni,,086717107981,1966-10-21 00:00:00,Hyderabad,Telangana,26893.0,Farmer,2024-10-06 03:29:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18960,Zehaan Kamdar,QXHYU6668E,563824157562,1991-09-17 00:00:00,Chennai,Tamil Nadu,21360.0,Salaried,2024-07-10 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18962,Amara Natarajan,YKBQM2356S,547314116620,2000-02-18 08:47:00,Delhi,Delhi,15454.0,Self Employed,2025-06-22 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18963,Mohini Kara,GSBGI2037D,518768607024,1973-10-23 00:00:00,Pune,Maharashtra,24701.0,Freelancer,2024-08-05 01:40:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR18968,Kavya Joshi,ANDIQ7493S,632745273549,,Bengaluru,Karnataka,26151.0,Farmer,2024-06-16 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR18971,Zashil Balasubramanian,VMABU4928Z,560804677817,1969-02-01 06:44:50,Jalandhar,Punjab,26001.0,Gig Worker,2024-03-17 00:00:00,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR18972,Damyanti Hayre,RACGG3368C,784453726866,1993-02-05 15:20:00,Amritsar,Punjab,39450.0,Farmer,2025-01-14 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18975,Ladli Varty,SXHBI0126C,491867193795,1998-04-30 20:56:00,Pune,Maharashtra,15019.0,Salaried,2025-12-19 19:02:16,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR18977,Niha1 Rama,QVSNN8092A,119483426719,1976-07-01 13:10:34,Jaipur,Rajasthan,36445.0,Unemployed,2025-12-20 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18980,Fitan Mand,IQFDP6968K,7454,1965-04-17 00:00:00,Chennai,Tamil Nadu,27804.0,Gig Worker,2025-02-07 00:00:00,VERIFIED,High,PARTIAL_4_DIGIT,False,False
USR18981,Ria Mall,AMYSO9069S,4421,1975-01-31 06:30:00,Amritsar,Punjab,18010.0,Salaried,2024-06-03 00:00:00,PENDING,Low,PARTIAL_4_DIGIT,False,False
USR18986,Onkar Bhattacharyya,TRJCA6180E,199775737263,1967-06-05 00:00:00,Hyderabad,Telangana,26595.0,Unemployed,2024-05-27 14:38:47,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18989,Dayita Sule,XNFMG8892I,0845238010173,,Bengaluru,Karnataka,22563.0,Unemployed,2024-03-15 00:16:00,PENDING,Low,INVALID_LENGTH,True,False
USR18992,Mugdha Ramachandran,NZOHM6827U,784041814112,2002-04-27 00:00:00,Mumbai,Maharashtra,31490.0,Business Owner,2024-08-16 16:56:56,VERIFIED,Low,VALID_12_DIGIT,False,False
USR18997,Kai Misra,OGSLH2898Y,4012,1996-08-19 10:19:00,Kolkata,West Bengal,13832.0,Unemployed,2025-03-10 00:00:00,VERIFIED,Low,PARTIAL_4_DIGIT,False,False
USR19002,Diya Kar,GINPF0389W,849981420567,1981-11-06 00:00:00,Jaipur,Rajasthan,26893.0,Gig Worker,,VERIFIED,Low,VALID_12_DIGIT,False,True
USR19005,Udant Gara,RQBUK1549J,252451290505,1966-06-16 12:35:55,Lucknow,Uttar Pradesh,56369.0,Gig Worker,2025-12-19 07:50:06,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR19009,Janani Prasad,MYYJC0835P,7605812915,1962-02-06 13:38:00,Lucknow,Uttar Pradesh,65390.0,Gig Worker,2025-09-06 00:00:00,VERIFIED,Low,INVALID_LENGTH,False,False
USR19014,Anika Bedi,UDNYR1019D,8678,1968-07-17 00:00:00,Hyderabad,Telangana,63809.0,Freelancer,,VERIFIED,Unknown,PARTIAL_4_DIGIT,False,True
USR19019,Nathaniel Prasad,GWQQY7819D,184429406291,1994-11-14 00:00:00,Mumbai,Maharashtra,43817.0,Student,2024-08-27 11:53:00,PENDING,Low,VALID_12_DIGIT,False,False
USR19021,Veer Bhalla,HVYBF0569A,069801725873,1971-09-22 00:00:00,Delhi,Delhi,36422.0,Unemployed,2026-03-24 11:22:25,PENDING,Low,VALID_12_DIGIT,False,False
USR19033,Timothy Parmar,RLVPL2295S,900486486902,1961-08-14 00:00:00,Pune,Maharashtra,17462.0,Salaried,2024-11-04 06:52:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR19034,Abeer Dhingra,ZKGPY9427G,849922478996,1989-02-07 00:00:00,Hyderabad,Telangana,5851.0,Gig Worker,2025-10-13 20:58:00,REJECTED,Low,VALID_12_DIGIT,False,False
USR19036,Agastya Chacko,VZUFO3393S,MISSING_AADHAAR,1980-01-04 02:49:00,Mumbai,Maharashtra,24500.0,Farmer,2025-02-05 10:36:00,VERIFIED,Low,MISSING,False,False
USR19038,Frederick Char,GCJRU4013R,902431791964,1996-11-19 00:00:00,Jalandhar,Punjab,30873.0,Unemployed,2024-09-01 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR19039,Yoshita Jha,CIGDZ0063D,964273544559,1975-10-05 00:00:00,Jaipur,Rajasthan,23080.0,Retired,2025-12-25 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR19040,Aayush Ramakrishnan,GIHKQ2194H,2354123319,,Amritsar,Punjab,58492.0,Business Owner,2024-01-31 00:00:00,VERIFIED,Medium,INVALID_LENGTH,True,False
USR19045,Oscar Raman,QUXGJ0952V,414975736733,1995-12-31 00:00:00,Kolkata,West Bengal,11064.0,Retired,2025-01-13 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR19052,Zashil Thakkar,PUNPB2172E,752342168710,1986-12-27 00:00:00,Ludhiana,Punjab,35595.0,Freelancer,2024-04-30 09:59:09,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR19056,Yahvi Manne,EEJKO2144J,040706997179,1971-01-06 05:31:22,Pune,Maharashtra,60192.0,Retired,2025-09-30 00:00:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR19057,Chandran Khalsa,OQJAE3353U,051603822087,2000-01-12 00:00:00,Hyderabad,Telangana,44488.0,Self Employed,2026-02-14 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR19062,Janaki Sandhu,EUBKT6842E,711134392506,2005-04-19 00:00:00,Pune,Maharashtra,40100.0,Business Owner,2025-09-12 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR19065,Hema Agarwa1,FIKCH2065L,039347081761,,Mumbai,Maharashtra,43200.0,Self Employed,2024-11-25 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR19067,Gagan Mall,JASQN2717,8906506031700,1992-09-04 00:00:00,Lucknow,Uttar Pradesh,13265.0,Farmer,2024-01-21 00:00:00,VERIFIED,Medium,INVALID_LENGTH,False,False
USR19069,Jyoti Solanki,YUGAA3375S,383093699863,1969-02-20 10:20:57,Pune,Maharashtra,19033.0,Student,2025-05-08 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR19072,Aadi Deep,XTVTP8758E,017031161367,2007-07-03 00:00:00,Chennai,Tamil Nadu,21661.0,Salaried,2025-07-16 06:19:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR19077,Warjas Murty,FMFIN6125Y,556624513110,1978-12-24 00:00:00,Jalandhar,Punjab,31183.0,Student,2025-09-10 02:32:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR19078,Yashica Kara,IMEQK0825J,6481,,Bengaluru,Karnataka,38687.0,Self Employed,,PENDING,Low,PARTIAL_4_DIGIT,True,True
USR19082,Krishachakrabarti,GWNEY2314T,985101719695,1999-09-24 05:33:00,Lucknow,Uttar Pradesh,15933.0,Farmer,2025-03-28 00:00:00,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR19083,Adweta Ganesh,WQJOH7475N,065143871639,2006-10-08 00:00:00,Jaipur,Rajasthan,11999.0,Freelancer,2024-04-07 11:53:31,PENDING,Medium,VALID_12_DIGIT,False,False
USR19085,Lakshit Nagy,EQYDZ8695I,570918082674,1982-10-15 00:09:00,Mumbai,Maharashtra,26893.0,Retired,2025-06-28 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR19087,Victor Trivedi,EHDYC7961Q,8423606935,1996-04-19 19:00:29,Hyderabad,Telangana,34734.0,Gig Worker,2024-07-28 00:00:00,VERIFIED,Low,INVALID_LENGTH,False,False
USR19088,Chanakya Subramaniam,GY1MC5865D,008251154669,,Delhi,Delhi,49800.0,Gig Worker,2024-07-04 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR19094,Vinaya Rastogi,,236697186812,1968-11-12 00:00:00,Jalandhar,Punjab,26893.0,Salaried,2025-12-11 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
